cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira,perfil
7208,47,1962.04,Zona Norte,Superior,True,396,2024-10-11,True,C3
7209,27,2614.5,Zona Leste,Médio,True,507,2024-11-10,False,B2
7210,44,2006.43,Baixada,Médio,False,724,2024-04-23,True,C1
7211,25,2665.68,Zona Leste,Fundamental,True,515,2024-06-20,False,B2
7212,40,2043.21,Zona Sul,Fundamental,False,431,2024-10-15,True,C2
7213,33,1687.78,Zona Norte,Médio,False,630,2024-07-07,True,C2
7214,32,1201.95,Zona Leste,Médio,True,548,2024-03-02,False,C2
7215,25,2841.59,Zona Sul,Médio,False,529,2024-08-08,True,B2
7216,35,4750.21,Zona Norte,Fundamental,False,480,2024-11-02,True,B2
7217,31,2743.67,Zona Leste,Superior,True,569,2024-06-22,True,B2
7218,35,1210.67,Grande ABC,Médio,True,560,2024-12-24,True,C2
7219,41,3225.76,Zona Leste,Médio,True,609,2024-12-23,True,B2
7220,29,2924.9,Grande ABC,Fundamental,True,502,2024-05-16,False,B2
7221,36,1916.14,Zona Leste,Médio,False,612,2024-07-09,True,C2
7222,32,4726.46,Grande ABC,Fundamental,True,622,2024-04-20,True,B2
7223,38,2746.63,Zona Leste,Médio,False,430,2024-04-08,True,B2
7224,40,879.04,Zona Oeste,Superior,False,581,2024-09-20,True,C2
7225,45,1608.89,Zona Leste,Médio,False,630,2024-10-04,True,C2
7226,41,1913.9,Zona Norte,Fundamental,False,530,2024-03-22,True,C2
7227,48,2108.04,Zona Oeste,Médio,True,564,2024-01-03,True,C2
7228,30,3271.8,Zona Norte,Médio,False,470,2024-06-18,True,B2
7229,39,5363.9,Zona Leste,Médio,False,353,2024-07-13,True,A3
7230,30,4821.26,Zona Oeste,Fundamental,True,498,2024-09-10,False,B2
7231,54,4411.61,Zona Sul,Fundamental,False,432,2024-05-25,False,B2
7232,42,3330.92,Zona Leste,Superior,False,377,2024-01-15,True,B3
7233,34,1852.91,Zona Leste,Fundamental,False,579,2024-05-16,True,C2
7234,39,1362.28,Zona Norte,Médio,True,474,2024-07-31,True,C2
7235,51,1264.85,Zona Oeste,Médio,False,376,2024-05-17,True,C3
7236,43,1794.56,Zona Leste,Técnico,True,641,2024-12-16,False,C2
7237,30,1609.64,Zona Oeste,Fundamental,False,481,2024-02-09,True,C2
7238,43,2521.36,Zona Norte,Superior,False,622,2024-02-04,False,B2
7239,25,5985.66,Zona Leste,Médio,True,435,2024-10-19,True,A2
7240,28,1314.71,Zona Leste,Médio,True,381,2024-10-04,True,C3
7241,33,3256.18,Zona Leste,Técnico,True,530,2024-01-10,False,B2
7242,40,4588.62,Zona Leste,Técnico,False,513,2024-02-06,False,B2
7243,27,7703.87,Zona Oeste,Fundamental,True,431,2024-09-10,False,A2
7244,28,1739.5,Zona Oeste,Fundamental,False,629,2024-09-17,True,C2
7245,48,2563.08,Zona Sul,Superior,False,524,2024-01-17,True,B2
7246,43,2570.16,Zona Oeste,Médio,False,534,2024-10-11,True,B2
7247,27,2954.08,Zona Oeste,Fundamental,False,448,2024-05-26,False,B2
7248,36,1538.96,Zona Oeste,Médio,True,481,2024-10-06,False,C2
7249,26,3574.06,Zona Oeste,Médio,False,533,2024-01-17,True,B2
7250,31,4643.24,Zona Sul,Médio,False,515,2024-02-01,True,B2
7251,26,3113.69,Zona Leste,Técnico,False,670,2024-07-05,True,B1
7252,39,2443.21,Zona Sul,Médio,False,505,2024-05-13,True,C2
7253,44,3808.54,Zona Oeste,Superior,False,672,2024-03-19,True,B1
7254,37,1756.42,Grande ABC,Médio,False,532,2024-04-21,True,C2
7255,47,2474.44,Grande ABC,Fundamental,False,545,2024-12-31,True,C2
7256,45,2092.56,Zona Leste,Técnico,True,482,2024-10-19,True,C2
7257,31,1616.36,Zona Leste,Fundamental,False,506,2024-07-19,True,C2
7258,33,1196.49,Zona Sul,Médio,False,414,2024-03-10,True,C2
7259,46,1639.21,Grande ABC,Superior,False,502,2024-04-22,True,C2
7260,39,1466.32,Baixada,Fundamental,False,539,2024-10-26,False,C2
7261,45,2135.34,Zona Norte,Superior,False,560,2024-04-24,True,C2
7262,25,2445.12,Grande ABC,Médio,False,551,2024-11-19,False,C2
7263,35,2777.31,Zona Leste,Médio,True,558,2024-05-25,True,B2
7264,36,990.84,Baixada,Médio,True,527,2024-03-28,True,C2
7265,50,1186.38,Zona Leste,Médio,False,557,2024-09-06,False,C2
7266,35,2500.44,Zona Oeste,Superior,False,503,2024-08-08,True,B2
7267,25,1157.17,Zona Sul,Médio,True,576,2024-08-06,True,C2
7268,26,1880.2,Zona Leste,Médio,True,608,2024-07-21,True,C2
7269,45,1640.33,Zona Norte,Fundamental,False,437,2024-07-02,False,C2
7270,53,3410.44,Zona Leste,Fundamental,False,552,2024-04-21,True,B2
7271,31,1653.96,Zona Leste,Superior,False,670,2024-08-03,True,C1
7272,38,2946.65,Zona Oeste,Superior,False,563,2024-08-27,False,B2
7273,37,2232.07,Zona Norte,Fundamental,True,416,2024-10-09,False,C2
7274,26,3534.06,Zona Norte,Médio,True,483,2024-03-27,False,B2
7275,27,4540.45,Zona Oeste,Médio,True,518,2024-11-18,True,B2
7276,29,1280.83,Zona Norte,Fundamental,True,569,2024-08-02,False,C2
7277,44,2748.89,Zona Oeste,Médio,True,603,2024-06-08,False,B2
7278,36,1984.2,Zona Norte,Médio,False,477,2024-04-07,True,C2
7279,29,3123.54,Zona Sul,Médio,True,546,2024-02-03,True,B2
7280,34,2241.38,Zona Sul,Superior,False,477,2024-09-24,True,C2
7281,41,5478.46,Zona Leste,Médio,True,528,2024-04-14,False,A2
7282,27,2716.48,Zona Oeste,Técnico,False,611,2024-04-08,True,B2
7283,41,2973.58,Zona Oeste,Fundamental,False,403,2024-04-02,True,B2
7284,33,2316.36,Zona Leste,Médio,True,582,2024-10-03,False,C2
7285,31,2555.22,Zona Sul,Técnico,True,412,2024-05-15,True,B2
7286,43,3461.96,Zona Sul,Fundamental,True,538,2024-03-29,True,B2
7287,37,1677.72,Zona Leste,Superior,True,449,2024-06-30,True,C2
7288,25,2894.04,Grande ABC,Fundamental,False,470,2024-08-09,False,B2
7289,54,2248.81,Zona Oeste,Médio,True,524,2024-11-10,True,C2
7290,44,3249.3,Zona Leste,Técnico,False,437,2024-04-23,True,B2
7291,30,2001.85,Baixada,Médio,False,343,2024-03-22,True,C3
7292,36,1222.03,Zona Leste,Médio,False,479,2024-12-17,True,C2
7293,43,902.03,Zona Sul,Médio,False,496,2024-05-23,True,C2
7294,43,2839.9,Zona Sul,Médio,True,435,2024-04-28,True,B2
7295,52,1630.51,Zona Norte,Fundamental,True,565,2024-12-08,True,C2
7296,25,3157.79,Zona Leste,Técnico,False,531,2024-04-14,True,B2
7297,40,4908.66,Zona Norte,Médio,False,369,2024-12-22,False,B3
7298,54,1611.62,Zona Norte,Técnico,True,455,2024-02-08,False,C2
7299,37,2281.43,Zona Sul,Fundamental,False,507,2024-06-20,True,C2
7300,49,2038.3,Grande ABC,Médio,False,431,2024-02-23,True,C2
7301,27,1326.17,Zona Norte,Médio,True,447,2024-09-20,True,C2
7302,46,3841.3,Zona Leste,Técnico,False,556,2024-12-12,True,B2
7303,46,3905.89,Baixada,Médio,True,577,2024-08-04,False,B2
7304,32,2279.24,Zona Leste,Superior,False,596,2024-09-13,False,C2
7305,43,5095.82,Zona Norte,Médio,False,525,2024-10-05,False,A2
7306,30,2504.44,Grande ABC,Médio,True,453,2024-08-05,True,B2
7307,52,1552.11,Zona Sul,Fundamental,False,537,2024-04-15,True,C2
7308,35,2503.08,Zona Norte,Técnico,False,518,2024-10-03,True,B2
7309,32,1732.19,Zona Leste,Superior,True,441,2024-11-22,True,C2
7310,50,3519.94,Baixada,Superior,True,469,2024-03-06,True,B2
7311,32,4592.98,Baixada,Fundamental,False,411,2024-05-01,False,B2
7312,43,2258.44,Zona Leste,Superior,True,594,2024-03-08,True,C2
7313,51,2564.14,Grande ABC,Técnico,True,532,2024-09-19,True,B2
7314,28,1589.58,Zona Leste,Fundamental,False,412,2024-09-08,False,C2
7315,25,3131.52,Zona Sul,Superior,False,630,2024-03-03,True,B2
7316,40,1809.9,Zona Sul,Superior,True,446,2024-03-21,False,C2
7317,37,3978.04,Zona Norte,Técnico,False,615,2024-05-08,True,B2
7318,47,3406.49,Zona Sul,Superior,False,487,2024-02-16,True,B2
7319,42,1998.88,Zona Sul,Fundamental,False,426,2024-12-09,True,C2
7320,37,2985.45,Zona Norte,Médio,False,589,2024-03-31,True,B2
7321,32,3421.8,Zona Leste,Fundamental,False,670,2024-11-29,True,B1
7322,39,1897.54,Zona Oeste,Médio,False,572,2024-08-28,False,C2
7323,49,2155.16,Grande ABC,Fundamental,False,618,2024-11-24,False,C2
7324,37,2180.14,Zona Norte,Médio,True,402,2024-10-22,True,C2
7325,45,3079.91,Zona Oeste,Técnico,False,661,2024-05-30,False,B1
7326,32,977.59,Zona Sul,Fundamental,False,591,2024-05-10,True,C2
7327,27,1530.61,Baixada,Fundamental,False,426,2024-10-21,True,C2
7328,37,1608.55,Zona Sul,Médio,True,478,2024-04-29,True,C2
7329,32,2965.18,Zona Leste,Superior,True,577,2024-03-07,True,B2
7330,31,3002.71,Zona Leste,Médio,True,593,2024-01-05,False,B2
7331,44,3598.61,Zona Leste,Médio,False,482,2024-07-20,True,B2
7332,26,6338.89,Zona Sul,Fundamental,True,522,2024-10-06,True,A2
7333,26,3788.53,Zona Leste,Superior,True,483,2024-01-04,False,B2
7334,25,4389.39,Zona Leste,Técnico,False,409,2024-03-18,False,B2
7335,39,4166.12,Zona Norte,Fundamental,True,415,2024-10-17,False,B2
7336,45,2312.01,Grande ABC,Superior,True,571,2024-09-28,True,C2
7337,43,1372.26,Zona Leste,Médio,True,561,2024-06-21,True,C2
7338,41,2934.51,Zona Leste,Médio,False,351,2024-10-04,True,B3
7339,44,1922.31,Grande ABC,Médio,True,350,2024-04-23,True,C3
7340,28,2563.86,Zona Leste,Fundamental,False,637,2024-07-18,True,B2
7341,42,2132.56,Zona Oeste,Médio,False,612,2024-07-16,True,C2
7342,44,5872.85,Zona Sul,Técnico,False,612,2024-09-09,True,A2
7343,29,3031.87,Zona Leste,Médio,False,664,2024-09-22,True,B1
7344,40,3189.72,Zona Norte,Médio,False,517,2024-11-15,False,B2
7345,25,5198.22,Grande ABC,Técnico,False,608,2024-08-14,True,A2
7346,37,1146.25,Zona Oeste,Superior,False,474,2024-06-06,False,C2
7347,36,1396.39,Zona Oeste,Fundamental,False,659,2024-04-17,True,C1
7348,40,1794.21,Zona Sul,Médio,True,437,2024-03-26,True,C2
7349,42,1238.43,Zona Oeste,Fundamental,False,491,2024-03-24,True,C2
7350,53,4330.9,Zona Oeste,Técnico,True,564,2024-06-09,True,B2
7351,47,3351.61,Zona Norte,Médio,True,602,2024-01-23,True,B2
7352,31,3919.53,Zona Norte,Fundamental,False,614,2024-01-07,True,B2
7353,39,3070.13,Zona Norte,Superior,False,437,2024-06-23,True,B2
7354,43,2318.56,Zona Norte,Médio,False,555,2024-11-12,False,C2
7355,34,1619.97,Zona Norte,Médio,False,589,2024-02-07,False,C2
7356,33,2857.45,Zona Leste,Técnico,True,624,2024-11-15,True,B2
7357,44,1531.02,Zona Sul,Médio,False,568,2024-08-28,True,C2
7358,53,2253.84,Zona Leste,Fundamental,False,532,2024-11-01,True,C2
7359,35,3002.49,Zona Leste,Técnico,False,546,2024-11-06,False,B2
7360,40,1138.02,Zona Norte,Médio,False,615,2024-03-28,True,C2
7361,48,2272.75,Zona Leste,Fundamental,False,526,2024-07-12,True,C2
7362,35,8000.0,Zona Sul,Fundamental,False,602,2024-08-16,True,A2
7363,33,3540.84,Zona Oeste,Fundamental,True,654,2024-05-31,True,B1
7364,33,2740.7,Grande ABC,Médio,False,529,2024-07-20,True,B2
7365,42,1116.94,Zona Oeste,Fundamental,False,556,2024-07-14,True,C2
7366,29,7901.53,Zona Norte,Médio,False,319,2024-05-24,True,A3
7367,46,2681.36,Zona Oeste,Superior,False,339,2024-11-07,True,B3
7368,46,5311.07,Zona Leste,Médio,False,633,2024-11-16,False,A2
7369,25,2991.61,Zona Oeste,Médio,False,510,2024-10-09,False,B2
7370,51,2995.28,Grande ABC,Médio,False,394,2024-03-16,True,B3
7371,39,1969.89,Zona Norte,Fundamental,False,624,2024-04-09,True,C2
7372,46,1220.57,Zona Leste,Superior,False,449,2024-07-28,True,C2
7373,39,1659.0,Zona Sul,Superior,False,414,2024-03-20,True,C2
7374,48,2292.4,Grande ABC,Superior,False,457,2024-09-19,True,C2
7375,33,1985.18,Baixada,Fundamental,True,578,2024-02-28,True,C2
7376,27,2585.07,Zona Leste,Superior,True,405,2024-10-24,True,B2
7377,49,2300.05,Zona Norte,Técnico,True,570,2024-06-18,True,C2
7378,29,2175.61,Zona Sul,Fundamental,False,395,2024-01-19,True,C3
7379,40,2091.87,Zona Sul,Fundamental,True,514,2024-05-25,True,C2
7380,44,4136.74,Zona Leste,Fundamental,True,315,2024-04-15,True,B3
7381,27,2230.19,Zona Norte,Fundamental,False,464,2024-08-17,False,C2
7382,43,1939.11,Zona Oeste,Técnico,True,469,2024-05-15,True,C2
7383,41,2347.1,Zona Sul,Médio,False,576,2024-11-15,True,C2
7384,53,1663.69,Zona Leste,Médio,True,566,2024-11-13,False,C2
7385,41,2450.94,Grande ABC,Médio,True,456,2024-08-09,False,C2
7386,48,1538.37,Zona Sul,Fundamental,False,441,2024-09-18,True,C2
7387,26,3978.42,Zona Leste,Superior,False,430,2024-11-27,True,B2
7388,52,2963.11,Zona Oeste,Superior,True,407,2024-02-12,True,B2
7389,51,7012.51,Zona Norte,Médio,False,590,2024-01-19,False,A2
7390,49,2796.01,Zona Oeste,Superior,False,582,2024-11-19,True,B2
7391,36,2049.58,Zona Norte,Técnico,True,549,2024-03-05,False,C2
7392,31,1673.56,Baixada,Médio,True,667,2024-07-02,True,C1
7393,32,922.89,Zona Leste,Médio,False,750,2024-10-10,True,C1
7394,40,2336.02,Grande ABC,Técnico,True,424,2024-03-18,True,C2
7395,35,2948.49,Zona Leste,Técnico,True,524,2024-09-15,False,B2
7396,28,2430.01,Zona Leste,Fundamental,False,401,2024-04-16,False,C2
7397,33,4478.75,Zona Oeste,Técnico,False,415,2024-06-30,True,B2
7398,36,2322.43,Grande ABC,Médio,False,433,2024-11-12,True,C2
7399,43,2394.51,Zona Sul,Fundamental,True,537,2024-11-10,True,C2
7400,40,1186.3,Zona Leste,Médio,True,609,2024-07-28,True,C2
7401,36,3590.28,Zona Leste,Médio,False,678,2024-08-23,False,B1
7402,34,2147.74,Zona Norte,Fundamental,True,507,2024-05-15,False,C2
7403,29,1975.87,Zona Oeste,Médio,True,421,2024-07-01,True,C2
7404,47,2265.81,Zona Sul,Médio,False,410,2024-06-14,True,C2
7405,43,3009.99,Zona Leste,Superior,True,547,2024-02-06,False,B2
7406,51,2968.09,Zona Sul,Superior,False,428,2024-01-01,False,B2
7407,47,3067.03,Zona Oeste,Médio,False,584,2024-10-07,False,B2
7408,52,2331.87,Zona Oeste,Superior,False,660,2024-06-25,True,C1
7409,37,3973.78,Zona Sul,Médio,False,575,2024-05-17,False,B2
7410,29,5816.76,Grande ABC,Médio,False,479,2024-02-12,True,A2
7411,37,1968.84,Zona Sul,Fundamental,False,427,2024-02-03,True,C2
7412,29,1659.3,Zona Sul,Médio,True,474,2024-10-14,False,C2
7413,28,2602.66,Zona Sul,Fundamental,False,531,2024-11-18,True,B2
7414,35,2609.07,Zona Oeste,Médio,False,426,2024-08-26,False,B2
7415,43,2781.18,Zona Leste,Médio,False,576,2024-06-22,True,B2
7416,40,3145.69,Zona Sul,Fundamental,False,522,2024-12-11,False,B2
7417,34,2646.57,Zona Sul,Superior,False,571,2024-08-07,True,B2
7418,28,2787.23,Zona Leste,Fundamental,False,578,2024-01-25,False,B2
7419,41,1407.86,Grande ABC,Médio,True,537,2024-10-20,True,C2
7420,47,1971.22,Baixada,Superior,False,565,2024-10-15,True,C2
7421,37,2492.47,Zona Norte,Médio,True,611,2024-12-27,True,C2
7422,47,1650.68,Zona Leste,Técnico,True,509,2024-06-24,True,C2
7423,41,3039.86,Zona Norte,Médio,False,454,2024-09-16,True,B2
7424,42,865.49,Zona Norte,Médio,False,423,2024-04-15,True,C2
7425,28,1616.22,Zona Sul,Fundamental,True,474,2024-04-20,False,C2
7426,44,3354.96,Zona Sul,Fundamental,False,526,2024-03-16,True,B2
7427,42,3992.89,Zona Leste,Médio,True,629,2024-08-13,True,B2
7428,36,2965.39,Baixada,Médio,False,491,2024-06-12,True,B2
7429,43,2489.73,Zona Norte,Médio,False,357,2024-05-13,False,C3
7430,40,1959.1,Zona Norte,Médio,False,517,2024-03-31,True,C2
7431,26,1588.88,Zona Sul,Fundamental,True,508,2024-03-10,True,C2
7432,39,1777.51,Zona Leste,Fundamental,True,474,2024-10-21,True,C2
7433,40,5328.89,Zona Oeste,Superior,True,460,2024-05-03,False,A2
7434,45,884.59,Zona Norte,Médio,False,537,2024-04-27,True,C2
7435,52,1938.3,Zona Oeste,Médio,True,512,2024-05-13,True,C2
7436,31,1269.01,Zona Sul,Médio,True,552,2024-05-30,True,C2
7437,39,3361.18,Zona Leste,Médio,False,660,2024-11-30,True,B1
7438,30,3571.85,Baixada,Médio,True,612,2024-12-04,True,B2
7439,38,2263.89,Baixada,Fundamental,False,558,2024-01-14,True,C2
7440,43,1775.9,Zona Norte,Médio,False,389,2024-09-29,True,C3
7441,42,1192.63,Zona Oeste,Fundamental,True,463,2024-02-10,False,C2
7442,41,2321.79,Zona Leste,Médio,False,500,2024-08-24,True,C2
7443,30,3948.65,Zona Oeste,Médio,False,615,2024-11-18,True,B2
7444,35,3297.49,Zona Leste,Médio,False,414,2024-12-10,False,B2
7445,29,3603.95,Zona Leste,Médio,True,420,2024-11-01,True,B2
7446,25,2292.82,Baixada,Médio,True,415,2024-04-20,True,C2
7447,33,2606.26,Zona Leste,Médio,False,619,2024-05-01,True,B2
7448,33,1039.59,Zona Oeste,Técnico,True,519,2024-09-22,False,C2
7449,41,1436.96,Zona Sul,Médio,True,457,2024-09-07,True,C2
7450,47,2853.7,Zona Sul,Fundamental,False,442,2024-03-21,False,B2
7451,35,1259.96,Zona Sul,Superior,False,409,2024-03-08,False,C2
7452,31,5269.53,Zona Sul,Técnico,True,451,2024-07-17,True,A2
7453,40,1370.99,Zona Leste,Superior,False,377,2024-06-07,True,C3
7454,47,2740.48,Zona Sul,Médio,True,550,2024-01-18,True,B2
7455,39,5754.71,Grande ABC,Superior,False,676,2024-03-24,True,A1
7456,41,1751.76,Zona Leste,Técnico,True,552,2024-10-16,True,C2
7457,25,1480.88,Grande ABC,Fundamental,True,734,2024-12-15,True,C1
7458,25,3183.65,Zona Sul,Técnico,False,529,2024-10-02,True,B2
7459,30,1998.24,Zona Leste,Fundamental,False,611,2024-06-26,True,C2
7460,39,2336.08,Zona Leste,Médio,True,461,2024-04-24,True,C2
7461,27,2550.39,Zona Norte,Fundamental,False,639,2024-12-26,False,B2
7462,48,3033.71,Zona Oeste,Médio,True,473,2024-03-13,True,B2
7463,28,1927.71,Zona Leste,Fundamental,False,636,2024-05-24,True,C2
7464,42,1625.91,Zona Leste,Fundamental,False,499,2024-03-09,True,C2
7465,29,2858.71,Zona Leste,Fundamental,True,563,2024-01-30,False,B2
7466,54,2445.71,Zona Norte,Superior,False,590,2024-01-05,False,C2
7467,36,2633.21,Baixada,Médio,False,412,2024-04-26,True,B2
7468,39,6095.45,Zona Norte,Fundamental,False,479,2024-07-25,False,A2
7469,37,2052.66,Zona Sul,Médio,False,459,2024-09-02,False,C2
7470,30,2673.15,Zona Leste,Médio,True,631,2024-04-28,True,B2
7471,44,2549.41,Baixada,Técnico,True,389,2024-07-09,True,B3
7472,29,3113.18,Grande ABC,Médio,True,434,2024-05-19,False,B2
7473,28,4707.87,Zona Norte,Médio,False,654,2024-09-01,True,B1
7474,42,1804.56,Zona Oeste,Médio,False,542,2024-01-22,True,C2
7475,41,3465.44,Zona Sul,Médio,False,556,2024-12-25,True,B2
7476,36,1446.93,Zona Leste,Médio,True,577,2024-04-03,True,C2
7477,26,1445.39,Zona Leste,Fundamental,False,506,2024-09-28,False,C2
7478,53,2253.73,Grande ABC,Médio,True,456,2024-09-28,False,C2
7479,26,1714.36,Baixada,Médio,False,418,2024-04-19,True,C2
7480,27,3091.73,Zona Leste,Médio,True,530,2024-06-16,True,B2
7481,29,1701.77,Zona Oeste,Médio,False,613,2024-01-17,True,C2
7482,39,1554.45,Zona Leste,Médio,True,411,2024-02-18,False,C2
7483,33,2892.91,Zona Oeste,Fundamental,False,562,2024-06-25,True,B2
7484,41,4722.46,Zona Norte,Médio,True,562,2024-11-28,False,B2
7485,42,4338.18,Zona Oeste,Fundamental,False,501,2024-05-18,True,B2
7486,51,1556.47,Baixada,Médio,True,454,2024-12-10,True,C2
7487,33,1168.56,Zona Sul,Médio,False,484,2024-12-01,True,C2
7488,31,2058.74,Zona Oeste,Médio,False,561,2024-10-31,True,C2
7489,32,1868.02,Grande ABC,Técnico,True,495,2024-12-08,True,C2
7490,48,1853.57,Grande ABC,Médio,False,543,2024-08-27,True,C2
7491,43,1090.08,Grande ABC,Fundamental,True,565,2024-02-20,True,C2
7492,30,1503.97,Zona Sul,Médio,True,545,2024-01-21,True,C2
7493,44,2470.32,Grande ABC,Técnico,False,329,2024-07-06,True,C3
7494,37,4286.69,Zona Norte,Técnico,True,540,2024-06-07,False,B2
7495,41,1284.42,Zona Sul,Médio,True,529,2024-02-02,False,C2
7496,51,1954.93,Zona Norte,Médio,False,443,2024-06-30,False,C2
7497,40,2733.31,Baixada,Médio,True,630,2024-03-26,False,B2
7498,41,1310.34,Zona Sul,Médio,True,494,2024-11-25,True,C2
7499,42,1450.71,Zona Oeste,Fundamental,False,489,2024-12-23,False,C2
7500,42,3501.09,Zona Oeste,Médio,False,475,2024-08-23,False,B2
7501,27,1759.56,Zona Leste,Fundamental,True,589,2024-07-11,True,C2
7502,45,1212.92,Zona Oeste,Médio,False,483,2024-07-16,False,C2
7503,38,2975.13,Zona Norte,Médio,True,535,2024-04-26,False,B2
7504,38,3069.26,Grande ABC,Médio,False,450,2024-11-06,False,B2
7505,36,2760.39,Zona Sul,Superior,True,570,2024-12-25,True,B2
7506,28,5042.05,Zona Leste,Fundamental,True,508,2024-03-17,True,A2
7507,31,2620.48,Zona Leste,Superior,False,535,2024-07-08,True,B2
7508,37,2418.39,Zona Leste,Fundamental,True,581,2024-08-24,False,C2
7509,30,2340.44,Zona Leste,Médio,False,580,2024-01-14,True,C2
7510,49,6847.95,Grande ABC,Técnico,False,557,2024-03-16,False,A2
7511,41,2013.82,Baixada,Superior,False,558,2024-09-01,False,C2
7512,44,4649.75,Zona Sul,Técnico,False,623,2024-07-20,False,B2
7513,35,1000.65,Baixada,Médio,True,566,2024-11-11,True,C2
7514,42,2716.35,Zona Oeste,Fundamental,True,688,2024-05-01,False,B1
7515,50,1624.64,Zona Sul,Médio,False,449,2024-03-11,False,C2
7516,26,2391.37,Zona Sul,Fundamental,True,473,2024-04-16,False,C2
7517,39,2126.41,Zona Oeste,Médio,True,376,2024-06-11,False,C3
7518,40,1360.96,Zona Oeste,Fundamental,True,572,2024-06-25,True,C2
7519,31,2802.99,Zona Norte,Médio,False,376,2024-07-21,False,B3
7520,38,1180.31,Zona Sul,Fundamental,True,469,2024-09-19,True,C2
7521,28,1289.05,Zona Norte,Fundamental,True,506,2024-04-20,True,C2
7522,35,2828.3,Zona Norte,Médio,True,452,2024-10-26,False,B2
7523,48,2800.62,Zona Norte,Superior,False,564,2024-08-14,True,B2
7524,47,2200.84,Zona Oeste,Técnico,False,477,2024-06-08,True,C2
7525,37,1237.4,Zona Leste,Médio,True,387,2024-01-22,True,C3
7526,46,1165.79,Zona Leste,Superior,True,580,2024-02-14,False,C2
7527,26,2757.8,Zona Leste,Superior,False,577,2024-06-04,True,B2
7528,31,1112.05,Zona Leste,Médio,False,482,2024-09-03,False,C2
7529,41,6395.22,Zona Sul,Técnico,True,530,2024-02-01,True,A2
7530,35,1827.98,Zona Oeste,Médio,True,632,2024-12-16,True,C2
7531,30,3851.3,Zona Leste,Fundamental,True,581,2024-09-11,True,B2
7532,40,2123.99,Zona Oeste,Médio,False,527,2024-11-19,True,C2
7533,54,2941.61,Zona Leste,Fundamental,True,423,2024-10-25,True,B2
7534,41,1019.37,Zona Sul,Fundamental,False,509,2024-03-02,True,C2
7535,49,1726.35,Zona Leste,Fundamental,True,558,2024-04-21,True,C2
7536,25,2739.54,Zona Leste,Superior,False,652,2024-08-31,True,B1
7537,35,2349.04,Zona Leste,Médio,False,395,2024-07-08,True,C3
7538,43,4760.18,Zona Norte,Fundamental,True,566,2024-11-07,True,B2
7539,38,1308.18,Zona Oeste,Superior,True,340,2024-02-18,True,C3
7540,29,2001.97,Zona Norte,Médio,False,504,2024-02-11,False,C2
